CAST_ID,SOURCE,CARBON,VANADIUM,TITANIUM,NIOBIUM,MANGANESE,PHOSPHORUS,SULPHUR,SILICON
V79751,CC1,0.0018,0.001,0.054,0.001,0.081,0.014,0.01,0.004
V79755,CC2,0.12,0.067,0.001,0.001,1.277,0.027,0.006,0.258
V79840,CC1,0.058,0.001,0.001,0.001,0.18,0.018,0.005,0.005
V79836,CC2,0.07,0.001,0.026,0.036,0.81,0.015,0.007,0.016
V79872,CC2,0.087,0.005,0.026,0.036,0.867,0.016,0.004,0.017
V79873,CC1,0.002,0.001,0.06,0.001,0.081,0.01,0.008,0.004
V79949,CC1,0.0018,0.001,0.031,0.013,0.067,0.014,0.007,0.003
V79960,CC1,0.0019,0.001,0.03,0.014,0.064,0.014,0.007,0.005
V79959,CC2,0.087,0.001,0.001,0.006,1.04,0.017,0.005,0.011
V79986,CC3,0.047,0.001,0.001,0.001,0.183,0.021,0.01,0.007
V80000,CC1,0.002,0.001,0.05,0.001,0.622,0.042,0.007,0.007
V79999,CC3,0.068,0.001,0.0,0.0,0.234,0.017,0.005,0.012
V80015,CC3,0.041,0.001,0.0,0.0,0.184,0.009,0.006,0.005
V80016,CC2,0.033,0.001,0.0,0.0,0.203,0.015,0.008,0.009
V80061,CC1,0.0018,0.001,0.033,0.013,0.068,0.016,0.006,0.006
V80068,CC1,0.0018,0.001,0.041,0.013,0.131,0.028,0.006,0.004
V80062,CC3,0.037,0.001,0.001,0.001,0.202,0.015,0.014,0.008
V80134,CC2,0.053,0.003,0.017,0.045,0.562,0.022,0.005,0.013
V80153,CC1,0.0017,0.001,0.057,0.001,0.076,0.011,0.005,0.003
V80208,CC3,0.053,0.001,0.0,0.0,0.188,0.018,0.007,0.009
V80561,CC3,0.066,0.002,0.0,0.0,0.472,0.011,0.009,0.01
V80695,CC3,0.06,0.002,0.0,0.0,0.35,0.017,0.007,0.012
V77388,CC3,0.053,0.001,0.001,0.0,0.203,0.028,0.005,0.015
V77394,CC1,0.0019,0.001,0.058,0.001,0.069,0.009,0.006,0.006
V77395,CC2,0.04,0.001,0.0,0.0,0.172,0.018,0.005,0.005
V77398,CC2,0.031,0.001,0.0,0.0,0.163,0.018,0.004,0.008
V77397,CC1,0.0017,0.001,0.054,0.001,0.065,0.012,0.006,0.006
V77410,CC3,0.041,0.001,0.0,0.0,0.218,0.019,0.008,0.006
V77412,CC2,0.037,0.001,0.0,0.0,0.187,0.015,0.005,0.006
V80693,CC1,0.0017,0.001,0.056,0.001,0.073,0.013,0.009,0.004
V77523,CC1,0.002,0.001,0.059,0.001,0.084,0.015,0.006,0.006
V77584,CC3,0.0532,0.001,0.001,0.001,0.2,0.017,0.007,0.009
V77602,CC1,0.0017,0.001,0.06,0.017,0.586,0.03,0.009,0.009
V77607,CC1,0.0022,0.001,0.022,0.024,0.65,0.051,0.006,0.008
V77608,CC3,0.05,0.003,0.001,0.0,0.476,0.025,0.007,0.085
V78834,CC3,0.048,0.001,0.001,0.001,0.2,0.013,0.01,0.008
V78838,CC1,0.0016,0.001,0.055,0.001,0.089,0.014,0.006,0.004
V78839,CC3,0.047,0.001,0.001,0.001,0.227,0.028,0.009,0.008
V78849,CC2,0.09,0.001,0.001,0.001,0.439,0.016,0.005,0.006
V78876,CC1,0.0019,0.001,0.033,0.012,0.079,0.011,0.008,0.004
V78892,CC1,0.03,0.001,0.0,0.0,0.198,0.017,0.006,0.006
V78901,CC1,0.034,0.001,0.0,0.0,0.157,0.014,0.011,0.007
V75092,CC2,0.1,0.001,0.001,0.001,0.43,0.018,0.004,0.014
V75095,CC3,0.055,0.0,0.0,0.0,0.188,0.011,0.007,0.006
V75233,CC1,0.0021,0.001,0.052,0.001,0.635,0.042,0.007,0.011
V75236,CC2,0.07,0.005,0.001,0.006,1.077,0.029,0.005,0.017
V75278,CC3,0.051,0.001,0.001,0.001,0.2,0.013,0.005,0.008
V75276,CC2,0.13,0.001,0.001,0.022,1.341,0.011,0.007,0.22
V75279,CC2,0.14,0.001,0.001,0.021,1.376,0.015,0.003,0.272
V75284,CC1,0.0024,0.001,0.05,0.001,0.085,0.017,0.006,0.006
V75283,CC2,0.14,0.001,0.001,0.02,1.357,0.028,0.005,0.229
V78896,CC2,0.18,0.004,0.0,0.001,0.946,0.032,0.011,0.076
V77730,CC2,0.067,0.026,0.001,0.001,0.553,0.022,0.005,0.009
V77758,CC2,0.092,0.032,0.0,0.0,0.635,0.019,0.004,0.008
V77779,CC1,0.053,0.001,0.0,0.0,0.208,0.022,0.005,0.007
V77780,CC3,0.06,0.001,0.001,0.001,0.35,0.013,0.012,0.013
V77778,CC2,0.0828,0.001,0.001,0.005,1.06,0.015,0.004,0.011
V78901,CC1,0.033,0.001,0.0,0.0,0.18,0.015,0.012,0.006
V78996,CC2,0.117,0.001,0.001,0.001,0.436,0.015,0.008,0.01
V79005,CC3,0.058,0.002,0.0,0.0,0.416,0.016,0.006,0.018
V79013,CC2,0.059,0.002,0.0,0.0,0.421,0.016,0.005,0.017
V79025,CC1,0.002,0.001,0.042,0.013,0.131,0.029,0.007,0.004
V79558,CC1,0.0015,0.001,0.058,0.001,0.084,0.014,0.006,0.005
V79615,CC3,0.0517,0.001,0.001,0.001,0.192,0.012,0.007,0.007
V79617,CC1,0.0017,0.001,0.059,0.001,0.093,0.014,0.007,0.004
V79705,CC1,0.0016,0.001,0.001,0.001,0.345,0.048,0.007,0.004
V80078,CC3,0.062,0.001,0.0,0.0,0.208,0.01,0.007,0.005
V79338,CC1,0.0015,0.001,0.059,0.001,0.099,0.017,0.007,0.005
V80699,CC2,0.0848,0.001,0.001,0.001,1.47,0.022,0.006,0.01
V80714,CC2,0.13,0.0,0.001,0.019,1.352,0.017,0.006,0.232
V80725,CC2,0.16,0.005,0.002,0.02,1.362,0.025,0.006,0.307
V80726,CC1,0.002,0.001,0.053,0.001,0.086,0.015,0.008,0.005
V80729,CC3,0.075,0.001,0.001,0.001,0.366,0.027,0.005,0.018
V80755,CC3,0.048,0.001,0.001,0.001,0.21,0.016,0.005,0.008
V80761,CC3,0.048,0.001,0.0,0.0,0.201,0.025,0.012,0.01
V80772,CC2,0.037,0.001,0.0,0.0,0.2,0.013,0.01,0.006
V80791,CC3,0.073,0.001,0.023,0.009,0.75,0.014,0.005,0.068
V80824,CC2,0.065,0.001,0.001,0.0,0.2,0.018,0.003,0.027
V80834,CC1,0.0016,0.001,0.031,0.013,0.073,0.015,0.006,0.004
V80844,CC3,0.057,0.001,0.018,0.0,0.84,0.015,0.005,0.087
V80843,CC2,0.058,0.001,0.001,0.0,0.194,0.012,0.004,0.014
V80848,CC2,0.045,0.001,0.001,0.001,0.189,0.015,0.007,0.006
V80853,CC3,0.056,0.001,0.018,0.001,0.84,0.016,0.004,0.071
V80852,CC1,0.0016,0.001,0.031,0.013,0.07,0.015,0.007,0.004
V80864,CC2,0.05,0.001,0.001,0.001,0.195,0.029,0.006,0.006
V80526,CC1,0.0017,0.001,0.058,0.001,0.085,0.013,0.005,0.005
V80666,CC2,0.053,0.003,0.0,0.012,0.648,0.023,0.004,0.073
V80736,CC3,0.057,0.001,0.0,0.0,0.381,0.016,0.006,0.019
V80739,CC2,0.031,0.001,0.0,0.0,0.209,0.023,0.007,0.007
V80742,CC3,0.047,0.001,0.0,0.0,0.417,0.022,0.007,0.014
V80743,CC2,0.03,0.001,0.0,0.0,0.182,0.018,0.006,0.011
V80753,CC1,0.0019,0.001,0.053,0.001,0.077,0.011,0.006,0.004
V80771,CC3,0.06,0.004,0.024,0.009,0.739,0.015,0.004,0.084
V77433,CC1,0.0019,0.001,0.035,0.014,0.068,0.014,0.005,0.004
V77436,CC2,0.09,0.001,0.001,0.001,1.846,0.015,0.007,0.48
V77437,CC1,0.0019,0.001,0.032,0.014,0.078,0.012,0.007,0.006
V77441,CC1,0.0016,0.001,0.032,0.013,0.067,0.017,0.007,0.007
V77442,CC3,0.046,0.004,0.0,0.0,0.558,0.028,0.02,0.006
V77448,CC1,0.0018,0.001,0.033,0.013,0.072,0.013,0.006,0.007
V77449,CC2,0.082,0.001,0.001,0.001,1.82,0.02,0.007,0.483
V77468,CC3,0.063,0.001,0.0,0.0,0.321,0.031,0.004,0.008
V77469,CC2,0.11,0.071,0.011,0.0,1.395,0.023,0.003,0.274
V77470,CC3,0.044,0.001,0.0,0.0,0.154,0.014,0.005,0.005
V80794,CC3,0.089,0.001,0.02,0.008,0.76,0.023,0.006,0.073
V77273,CC1,0.0018,0.001,0.06,0.001,0.075,0.011,0.006,0.006
V77362,CC3,0.047,0.001,0.001,0.001,0.189,0.013,0.007,0.006
V77369,CC1,0.0018,0.001,0.001,0.007,0.662,0.043,0.006,0.005
V77361,CC3,0.044,0.001,0.001,0.001,0.195,0.018,0.009,0.006
V77372,CC3,0.05,0.001,0.001,0.001,0.206,0.018,0.006,0.011
V77578,CC3,0.05,0.001,0.001,0.001,0.176,0.017,0.01,0.01
V77593,CC1,0.0019,0.001,0.055,0.016,0.535,0.025,0.007,0.008
V77595,CC1,0.0023,0.001,0.058,0.015,0.56,0.029,0.006,0.008
V77609,CC1,0.002,0.001,0.023,0.025,0.672,0.054,0.007,0.008
V78646,CC2,0.098,0.002,0.0,0.0,0.425,0.014,0.005,0.009
V78659,CC1,0.03,0.001,0.001,0.001,0.16,0.018,0.006,0.006
V78941,CC1,0.032,0.001,0.001,0.001,0.195,0.02,0.006,0.006
V79008,CC3,0.06,0.002,0.0,0.0,0.469,0.017,0.005,0.008
V79007,CC2,0.11,0.002,0.0,0.0,0.443,0.015,0.003,0.011
V79201,CC1,0.0016,0.001,0.056,0.001,0.073,0.01,0.007,0.007
V79219,CC3,0.047,0.001,0.0,0.0,0.15,0.012,0.005,0.005
V79227,CC3,0.046,0.001,0.001,0.0,0.228,0.016,0.008,0.014
V79616,CC2,0.094,0.001,0.001,0.001,0.428,0.011,0.008,0.009
V79726,CC2,0.133,0.004,0.001,0.0,0.968,0.014,0.008,0.14
V79820,CC2,0.17,0.001,0.001,0.001,0.867,0.028,0.006,0.014
V79812,CC3,0.055,0.001,0.001,0.001,0.19,0.018,0.007,0.012
V79842,CC1,0.063,0.001,0.001,0.001,0.19,0.02,0.008,0.008
V79841,CC3,0.043,0.001,0.001,0.001,0.181,0.02,0.008,0.01
V79864,CC1,0.07,0.001,0.0,0.0,0.167,0.019,0.005,0.009
V79925,CC3,0.05,0.001,0.001,0.001,0.199,0.01,0.01,0.005
V79937,CC3,0.046,0.001,0.0,0.0,0.233,0.017,0.005,0.008
V80167,CC2,0.077,0.005,0.021,0.03,0.843,0.025,0.007,0.017
V80193,CC2,0.081,0.005,0.027,0.033,0.854,0.023,0.004,0.015
V80220,CC1,0.0022,0.001,0.054,0.001,0.087,0.016,0.005,0.004
V80221,CC3,0.042,0.001,0.001,0.001,0.207,0.013,0.006,0.006
V80259,CC1,0.029,0.001,0.001,0.0,0.176,0.014,0.006,0.011
V80261,CC3,0.043,0.001,0.001,0.0,0.198,0.022,0.005,0.01
V80284,CC1,0.0024,0.001,0.055,0.001,0.08,0.016,0.005,0.006
V78560,CC3,0.062,0.001,0.001,0.001,0.22,0.021,0.007,0.006
V78761,CC2,0.1,0.001,0.001,0.0,1.063,0.018,0.003,0.089
V78847,CC2,0.039,0.001,0.0,0.0,0.262,0.028,0.007,0.007
V78365,CC3,0.056,0.002,0.001,0.0,0.481,0.016,0.01,0.013
V78603,CC3,0.05,0.001,0.001,0.001,0.205,0.02,0.01,0.007
V78621,CC2,0.057,0.001,0.0,0.0,0.442,0.011,0.011,0.008
V78618,CC1,0.0023,0.001,0.035,0.013,0.069,0.011,0.007,0.003
V78633,CC3,0.047,0.001,0.0,0.0,0.214,0.013,0.003,0.009
V78667,CC2,0.1,0.001,0.0,0.0,0.409,0.014,0.005,0.008
V78664,CC3,0.045,0.001,0.0,0.0,0.203,0.014,0.005,0.006
V78670,CC1,0.054,0.001,0.001,0.001,0.21,0.027,0.007,0.009
V78688,CC1,0.05,0.001,0.001,0.001,0.192,0.013,0.007,0.007
V78800,CC1,0.0017,0.001,0.059,0.001,0.085,0.014,0.006,0.005
V78809,CC1,0.0016,0.001,0.059,0.001,0.082,0.014,0.005,0.006
V77183,CC1,0.002,0.001,0.059,0.001,0.093,0.016,0.006,0.006
V77540,CC3,0.051,0.003,0.001,0.0,0.231,0.015,0.005,0.008
V77537,CC1,0.0023,0.001,0.053,0.001,0.067,0.009,0.007,0.006
V77635,CC3,0.053,0.001,0.0,0.0,0.329,0.016,0.005,0.007
V77702,CC1,0.0012,0.001,0.055,0.001,0.079,0.013,0.006,0.005
V78099,CC1,0.0016,0.001,0.033,0.013,0.074,0.013,0.006,0.004
V78095,CC2,0.099,0.004,0.0,0.0,1.096,0.013,0.004,0.078
V78110,CC2,0.096,0.004,0.001,0.0,1.023,0.024,0.003,0.106
V79495,CC3,0.04,0.001,0.0,0.0,0.23,0.012,0.007,0.007
V79494,CC2,0.063,0.005,0.013,0.035,1.265,0.016,0.006,0.015
V79549,CC1,0.0016,0.001,0.055,0.001,0.088,0.015,0.007,0.005
V79546,CC2,0.77,0.003,0.001,0.0,0.6,0.018,0.006,0.183
V79636,CC2,0.054,0.001,0.001,0.001,0.418,0.022,0.004,0.011
V79639,CC3,0.075,0.001,0.001,0.001,0.202,0.019,0.007,0.008
V79646,CC1,0.0017,0.001,0.061,0.001,0.088,0.014,0.006,0.005
V79659,CC3,0.038,0.001,0.0,0.0,0.211,0.018,0.004,0.011
V79876,CC1,0.0017,0.001,0.056,0.001,0.078,0.01,0.007,0.004
V80042,CC2,0.039,0.001,0.0,0.0,0.154,0.011,0.01,0.006
V80045,CC1,0.0017,0.001,0.032,0.013,0.082,0.017,0.009,0.005
V80056,CC3,0.041,0.001,0.001,0.001,0.17,0.015,0.011,0.006
V80171,CC3,0.026,0.001,0.0,0.0,0.201,0.016,0.008,0.008
V80172,CC1,0.055,0.002,0.0,0.0,0.421,0.02,0.008,0.012
V80216,CC3,0.055,0.001,0.001,0.001,0.19,0.019,0.004,0.014
V80217,CC2,0.083,0.001,0.026,0.029,0.845,0.016,0.005,0.019
V79298,CC1,0.0022,0.001,0.057,0.001,0.096,0.019,0.007,0.007
V79417,CC2,0.028,0.001,0.001,0.001,0.2,0.019,0.007,0.009
V80325,CC2,0.046,0.001,0.0,0.0,0.198,0.014,0.009,0.008
V80324,CC2,0.075,0.005,0.012,0.037,1.306,0.026,0.005,0.023
V80328,CC2,0.074,0.001,0.013,0.031,1.283,0.022,0.007,0.016
V80351,CC3,0.0523,0.001,0.001,0.001,0.208,0.011,0.004,0.01
V80379,CC2,0.089,0.034,0.001,0.0,0.619,0.014,0.004,0.01
V80380,CC3,0.05,0.001,0.001,0.001,0.18,0.013,0.006,0.005
V80383,CC3,0.059,0.001,0.001,0.001,0.182,0.014,0.007,0.009
V80392,CC3,0.057,0.001,0.0,0.0,0.235,0.012,0.006,0.006
V80406,CC2,0.079,0.003,0.0,0.031,0.913,0.026,0.004,0.014
V80420,CC1,0.0017,0.001,0.061,0.001,0.078,0.016,0.007,0.006
V80420,CC1,0.0019,0.001,0.061,0.001,0.08,0.016,0.007,0.006
V78819,CC3,0.045,0.001,0.0,0.0,0.197,0.023,0.01,0.006
V78924,CC3,0.056,0.002,0.0,0.0,0.331,0.028,0.005,0.009
V78945,CC1,0.033,0.001,0.0,0.0,0.17,0.013,0.008,0.005
V78962,CC1,0.072,0.001,0.0,0.0,0.198,0.015,0.004,0.011
V78959,CC2,0.056,0.001,0.001,0.001,0.41,0.016,0.003,0.014
V78967,CC3,0.055,0.001,0.001,0.001,0.498,0.032,0.006,0.078
V79153,CC3,0.083,0.005,0.0,0.023,1.35,0.018,0.008,0.012
V79215,CC3,0.031,0.001,0.001,0.0,0.2,0.015,0.006,0.011
V79492,CC1,0.0018,0.001,0.053,0.001,0.66,0.041,0.006,0.005
V77707,CC3,0.043,0.001,0.001,0.001,0.241,0.014,0.01,0.01
V77711,CC3,0.0542,0.001,0.001,0.001,0.2,0.014,0.009,0.01
V77715,CC3,0.055,0.001,0.0,0.0,0.235,0.023,0.01,0.008
V77713,CC2,0.079,0.002,0.016,0.028,1.305,0.015,0.008,0.013
V77717,CC3,0.052,0.001,0.001,0.001,0.235,0.009,0.01,0.006
V77765,CC2,0.086,0.033,0.0,0.0,0.599,0.019,0.007,0.008
V77806,CC3,0.055,0.001,0.001,0.001,0.205,0.014,0.01,0.01
V77818,CC1,0.038,0.003,0.001,0.0,0.237,0.024,0.004,0.006
V80251,CC3,0.046,0.001,0.0,0.0,0.2,0.018,0.003,0.015
V80289,CC3,0.048,0.001,0.001,0.001,0.23,0.019,0.005,0.008
V80287,CC2,0.1,0.001,0.031,0.037,0.84,0.019,0.005,0.014
V80291,CC3,0.05,0.001,0.0,0.0,0.205,0.014,0.007,0.008
V80435,CC1,0.044,0.001,0.001,0.001,0.193,0.022,0.006,0.008
V80429,CC3,0.046,0.001,0.001,0.001,0.23,0.019,0.005,0.01
V80446,CC2,0.11,0.001,0.001,0.001,1.421,0.017,0.004,0.014
V80471,CC2,0.054,0.001,0.0,0.0,0.4,0.016,0.007,0.009
V80483,CC3,0.051,0.001,0.0,0.0,0.211,0.012,0.005,0.011
V80485,CC1,0.002,0.001,0.056,0.001,0.093,0.01,0.007,0.005
V80488,CC3,0.0674,0.001,0.001,0.001,0.212,0.012,0.007,0.017
V80491,CC2,0.0639,0.001,0.001,0.001,0.43,0.015,0.008,0.009
V80498,CC2,0.0588,0.001,0.001,0.001,0.435,0.019,0.007,0.009
V80549,CC2,0.051,0.004,0.022,0.007,0.721,0.014,0.008,0.087
V80566,CC2,0.05,0.004,0.018,0.009,0.737,0.025,0.005,0.079
V80577,CC2,0.053,0.004,0.018,0.01,0.774,0.02,0.006,0.065
V80581,CC3,0.063,0.001,0.0,0.0,0.405,0.012,0.008,0.011
V80614,CC2,0.054,0.001,0.021,0.008,0.75,0.015,0.006,0.068
V80621,CC2,0.033,0.001,0.0,0.0,0.167,0.011,0.008,0.01
V80648,CC2,0.072,0.001,0.001,0.01,0.62,0.025,0.004,0.09
V80651,CC3,0.035,0.001,0.001,0.001,0.207,0.02,0.008,0.01
V80656,CC1,0.0018,0.001,0.053,0.001,0.083,0.016,0.009,0.006
V80673,CC2,0.14,0.003,0.0,0.0,0.744,0.018,0.009,0.014
V80667,CC1,0.0019,0.001,0.05,0.001,0.088,0.016,0.008,0.006
V79742,CC3,0.024,0.001,0.0,0.0,0.201,0.019,0.009,0.005
V79834,CC1,0.06,0.001,0.0,0.0,0.19,0.016,0.005,0.009
V79835,CC3,0.065,0.001,0.0,0.0,0.2,0.02,0.007,0.008
V79831,CC2,0.083,0.001,0.027,0.036,0.84,0.012,0.006,0.01
V77843,CC2,0.077,0.003,0.0,0.016,0.945,0.016,0.005,0.01
V77846,CC2,0.144,0.002,0.0,0.0,0.763,0.018,0.006,0.011
V77849,CC3,0.053,0.003,0.0,0.0,0.212,0.017,0.008,0.011
V77856,CC3,0.059,0.005,0.0,0.0,0.184,0.012,0.007,0.007
V77857,CC2,0.07,0.001,0.0,0.009,0.504,0.019,0.005,0.016
V77900,CC2,0.043,0.002,0.02,0.0,0.386,0.015,0.002,0.013
V77926,CC2,0.047,0.004,0.023,0.01,0.751,0.02,0.005,0.066
V77931,CC1,0.0015,0.001,0.055,0.001,0.081,0.017,0.006,0.007
V77939,CC3,0.053,0.001,0.001,0.001,0.19,0.02,0.005,0.009
V77942,CC3,0.055,0.001,0.0,0.0,0.196,0.022,0.004,0.007
V77865,CC3,0.044,0.001,0.001,0.001,0.208,0.012,0.008,0.005
V78307,CC1,0.0018,0.001,0.06,0.001,0.087,0.018,0.007,0.005
V79954,CC3,0.04,0.001,0.001,0.001,0.25,0.027,0.007,0.015
V79952,CC2,0.085,0.001,0.001,0.007,1.01,0.024,0.004,0.014
V79276,CC1,0.002,0.001,0.062,0.001,0.097,0.011,0.007,0.005
V79294,CC3,0.04,0.001,0.001,0.001,0.181,0.016,0.007,0.009
V79296,CC3,0.045,0.001,0.001,0.005,0.18,0.014,0.006,0.029
V79301,CC3,0.045,0.001,0.001,0.001,0.21,0.02,0.009,0.011
V79303,CC1,0.0017,0.001,0.061,0.001,0.089,0.011,0.008,0.005
V79420,CC1,0.002,0.001,0.055,0.001,0.076,0.012,0.008,0.004
V80754,CC3,0.06,0.001,0.001,0.001,0.38,0.019,0.004,0.009
V80757,CC1,0.0014,0.001,0.056,0.001,0.072,0.015,0.005,0.004
V80758,CC3,0.045,0.001,0.0,0.0,0.197,0.011,0.005,0.007
V80841,CC1,0.0015,0.001,0.031,0.013,0.065,0.012,0.006,0.003
V80840,CC2,0.038,0.001,0.0,0.0,0.18,0.018,0.005,0.008
V80840,CC2,0.038,0.001,0.0,0.0,0.177,0.019,0.006,0.009
V80842,CC3,0.058,0.004,0.014,0.0,0.881,0.023,0.006,0.098
V80720,CC3,0.054,0.002,0.0,0.0,0.384,0.019,0.007,0.014
V80725,CC2,0.15,0.005,0.001,0.02,1.355,0.024,0.005,0.3
V80788,CC2,0.047,0.001,0.001,0.0,0.2,0.016,0.005,0.012
V80892,CC3,0.046,0.004,0.021,0.009,0.749,0.02,0.006,0.078
V77940,CC2,0.14,0.003,0.0,0.0,0.784,0.023,0.004,0.058
V77943,CC2,0.15,0.001,0.001,0.001,0.77,0.024,0.004,0.061
V78881,CC2,0.19,0.004,0.001,0.0,0.912,0.025,0.003,0.115
V79601,CC1,0.0017,0.001,0.059,0.001,0.091,0.018,0.008,0.005
V79692,CC2,0.29,0.001,0.001,0.001,1.23,0.018,0.006,0.226
V79914,CC2,0.082,0.001,0.001,0.005,1.01,0.019,0.005,0.012
V79011,CC1,0.0018,0.001,0.001,0.001,0.329,0.045,0.007,0.006
V79180,CC3,0.043,0.001,0.0,0.0,0.167,0.01,0.007,0.007
V79221,CC1,0.0018,0.001,0.058,0.001,0.081,0.015,0.01,0.006
V79222,CC3,0.041,0.001,0.0,0.0,0.174,0.015,0.006,0.011
V79230,CC3,0.047,0.001,0.0,0.0,0.184,0.012,0.01,0.008
V79229,CC2,0.1,0.003,0.0,0.001,0.993,0.021,0.005,0.099
V79237,CC1,0.0019,0.001,0.034,0.012,0.087,0.018,0.009,0.005
V79241,CC3,0.052,0.001,0.0,0.0,0.204,0.018,0.012,0.008
V77504,CC1,0.047,0.001,0.0,0.0,0.186,0.013,0.01,0.007
V77502,CC2,0.043,0.001,0.0,0.0,0.191,0.01,0.004,0.008
V77958,CC2,0.13,0.001,0.001,0.001,0.715,0.023,0.007,0.007
V78135,CC2,0.062,0.001,0.0,0.018,0.918,0.025,0.01,0.014
V78134,CC1,0.0022,0.001,0.06,0.001,0.092,0.016,0.006,0.004
V78139,CC3,0.047,0.001,0.0,0.0,0.325,0.02,0.006,0.009
V78218,CC3,0.034,0.001,0.0,0.0,0.161,0.011,0.008,0.005
V78674,CC3,0.037,0.001,0.001,0.001,0.177,0.017,0.007,0.007
V79254,CC2,0.1091,0.001,0.001,0.001,1.013,0.021,0.004,0.138
V79275,CC3,0.033,0.001,0.0,0.0,0.176,0.017,0.009,0.007
V79304,CC2,0.083,0.004,0.0,0.008,1.027,0.025,0.008,0.012
V79310,CC3,0.04,0.003,0.0,0.001,0.2,0.012,0.014,0.009
V79317,CC3,0.049,0.002,0.0,0.0,0.209,0.022,0.007,0.007
V79356,CC1,0.0018,0.001,0.064,0.001,0.078,0.015,0.004,0.005
V76171,CC2,0.047,0.003,0.018,0.014,0.761,0.011,0.009,0.066
V76173,CC2,0.048,0.004,0.021,0.012,0.747,0.012,0.006,0.058
V76182,CC3,0.0477,0.001,0.001,0.001,0.181,0.016,0.007,0.009
V76193,CC2,0.048,0.001,0.023,0.009,0.734,0.011,0.003,0.083
V76330,CC2,0.074,0.001,0.0,0.0,0.318,0.03,0.007,0.009
V76331,CC3,0.058,0.001,0.001,0.0,0.5,0.03,0.004,0.082
V76332,CC2,0.05,0.001,0.0,0.0,0.411,0.015,0.009,0.008
V76334,CC2,0.053,0.001,0.0,0.0,0.43,0.013,0.008,0.008
V76337,CC2,0.06,0.001,0.0,0.0,0.42,0.019,0.008,0.01
V76344,CC2,0.054,0.001,0.001,0.001,0.427,0.02,0.01,0.006
V76343,CC3,0.037,0.001,0.001,0.001,0.206,0.012,0.006,0.006
V76347,CC3,0.041,0.001,0.001,0.001,0.222,0.015,0.006,0.01
V77104,CC1,0.0023,0.001,0.059,0.001,0.063,0.014,0.006,0.008
V77102,CC3,0.051,0.001,0.001,0.0,0.23,0.022,0.004,0.012
V77262,CC3,0.15,0.001,0.001,0.042,1.432,0.021,0.003,0.027
V77368,CC2,0.052,0.001,0.001,0.001,0.439,0.014,0.005,0.007
V77371,CC3,0.043,0.001,0.001,0.001,0.226,0.016,0.006,0.007
V78986,CC3,0.056,0.002,0.0,0.0,0.515,0.031,0.005,0.067
V78981,CC2,0.1,0.003,0.0,0.0,0.429,0.022,0.005,0.012
V78985,CC1,0.0019,0.001,0.001,0.001,0.355,0.04,0.009,0.005
V79258,CC1,0.0487,0.001,0.001,0.001,0.21,0.012,0.008,0.007
V79423,CC3,0.047,0.001,0.0,0.0,0.189,0.016,0.005,0.009
V77582,CC3,0.044,0.001,0.001,0.001,0.195,0.016,0.006,0.01
V76106,CC3,0.032,0.001,0.0,0.0,0.227,0.01,0.005,0.005
V76168,CC3,0.033,0.001,0.0,0.0,0.246,0.018,0.009,0.008
V76426,CC3,0.044,0.001,0.0,0.0,0.321,0.021,0.018,0.009
V76423,CC2,0.067,0.001,0.0,0.0,0.409,0.015,0.009,0.007
V76427,CC3,0.049,0.002,0.0,0.0,0.371,0.018,0.01,0.012
V76537,CC3,0.038,0.001,0.001,0.001,0.2,0.011,0.005,0.008
V76540,CC3,0.041,0.001,0.001,0.001,0.21,0.01,0.007,0.005
V76541,CC2,0.042,0.001,0.001,0.001,0.207,0.022,0.006,0.009
V76545,CC2,0.054,0.001,0.001,0.001,0.31,0.022,0.007,0.014
V76548,CC1,0.034,0.001,0.001,0.001,0.198,0.022,0.008,0.009
V76546,CC3,0.05,0.001,0.001,0.001,0.188,0.013,0.005,0.009
V76561,CC1,0.081,0.001,0.0,0.0,0.233,0.015,0.007,0.006
V76559,CC3,0.052,0.001,0.0,0.0,0.209,0.02,0.005,0.012
V76564,CC1,0.04,0.001,0.0,0.0,0.171,0.015,0.006,0.008
V76566,CC3,0.0493,0.001,0.001,0.001,0.202,0.02,0.005,0.013
V76575,CC3,0.051,0.001,0.0,0.0,0.201,0.015,0.004,0.01
V78624,CC3,0.042,0.001,0.0,0.0,0.199,0.016,0.011,0.008
V78617,CC2,0.1,0.002,0.0,0.0,0.454,0.016,0.004,0.011
V78807,CC2,0.057,0.002,0.0,0.0,0.414,0.017,0.005,0.009
V78492,CC3,0.078,0.003,0.0,0.0,0.485,0.014,0.008,0.008
V78495,CC3,0.064,0.002,0.0,0.0,0.467,0.011,0.004,0.006
V78512,CC2,0.045,0.004,0.022,0.008,0.7,0.013,0.007,0.1
V78547,CC2,0.045,0.001,0.018,0.001,0.64,0.02,0.01,0.071
V78555,CC2,0.058,0.001,0.016,0.0,0.64,0.017,0.008,0.088
V78557,CC3,0.053,0.001,0.0,0.0,0.189,0.022,0.005,0.009
V78592,CC1,0.0018,0.001,0.057,0.001,0.087,0.013,0.006,0.006
V78596,CC2,0.05,0.001,0.001,0.001,0.45,0.02,0.009,0.056
V78594,CC1,0.0016,0.001,0.055,0.001,0.078,0.015,0.006,0.005
V78611,CC1,0.0016,0.001,0.035,0.012,0.069,0.013,0.007,0.004
V78610,CC2,0.054,0.001,0.001,0.001,0.408,0.012,0.009,0.009
V76911,CC1,0.0016,0.001,0.059,0.001,0.079,0.011,0.007,0.005
